,Device ID,Sensor
10570,8313,color spectrum
10571,8113,accelerometer
10572,8113,proximity
10573,8113,compass
10574,8102,accelerometer
10575,8102,proximity
10576,8102,compass
10577,7949,fingerprint
10578,7949,accelerometer
10579,7949,gyro
10580,7949,proximity
10581,7949,barometer
10582,7949,compass
10583,7948,fingerprint
10584,7948,accelerometer
10585,7948,gyro
10586,7948,proximity
10587,7948,barometer
10588,7948,compass
10589,7957,accelerometer
10590,7957,proximity
10591,7957,compass
10592,7950,accelerometer
10593,7950,proximity
10594,7950,compass
10595,7538,fingerprint
10596,7538,accelerometer
10597,7538,gyro
10598,7538,proximity
10599,7538,compass
10600,7538,barometer
10601,7536,fingerprint
10602,7536,accelerometer
10603,7536,gyro
10604,7536,proximity
10605,7536,compass
10606,7536,barometer
10607,7537,fingerprint
10608,7537,accelerometer
10609,7537,gyro
10610,7537,proximity
10611,7537,compass
10612,7537,barometer
10613,7534,fingerprint
10614,7534,accelerometer
10615,7534,gyro
10616,7534,proximity
10617,7534,compass
10618,7534,barometer
10619,7535,fingerprint
10620,7535,accelerometer
10621,7535,gyro
10622,7535,proximity
10623,7535,compass
10624,7535,barometer
10625,7465,accelerometer
10626,7465,proximity
10627,7465,compass
10628,7464,accelerometer
10629,7464,proximity
10630,7464,compass
10631,7466,accelerometer
10632,7466,proximity
10633,7466,compass
10634,7463,accelerometer
10635,7463,proximity
10636,7463,compass
10637,7296,accelerometer
10638,7296,gyro
10639,7296,proximity
10640,7296,compass
10641,7296,barometer
10642,7257,accelerometer
10643,7257,gyro
10644,7257,proximity
10645,7257,compass
10646,7257,barometer
10647,6878,accelerometer
10648,6878,gyro
10649,6878,proximity
10650,6878,compass
10651,6878,barometer
10652,7228,accelerometer
10653,7228,proximity
10654,7228,compass
10655,7227,accelerometer
10656,7227,proximity
10657,7227,compass
10658,7100,accelerometer
10659,7100,proximity
10660,7100,compass
10661,7068,accelerometer
10662,7068,proximity
10663,7068,compass
10664,7238,accelerometer
10665,7238,gyro
10666,7238,compass
10667,7069,accelerometer
10668,7069,gyro
10669,7069,compass
10670,7059,accelerometer
10671,7059,proximity
10672,7060,accelerometer
10673,7060,proximity
10674,7031,accelerometer
10675,7031,proximity
10676,6882,accelerometer
10677,6882,proximity
10678,6663,accelerometer
10679,6663,proximity
10680,6663,compass
10681,6634,accelerometer
10682,6634,proximity
10683,6634,compass
10684,6633,accelerometer
10685,6633,gyro
10686,6633,compass
10687,6633,barometer
10688,6632,accelerometer
10689,6632,gyro
10690,6632,proximity
10691,6632,compass
10692,6632,barometer
10693,6796,accelerometer
10694,6796,gyro
10695,6796,proximity
10696,6796,compass
10697,6796,barometer
10698,6539,accelerometer
10699,6539,gyro
10700,6539,proximity
10701,6539,compass
10702,6539,barometer
10703,6582,accelerometer
10704,6582,proximity
10705,6582,compass
10706,6538,accelerometer
10707,6538,gyro
10708,6538,proximity
10709,6538,compass
10710,6538,barometer
10711,6489,accelerometer
10712,6489,proximity
10713,6489,compass
10714,6488,accelerometer
10715,6488,proximity
10716,6488,compass
10717,6456,accelerometer
10718,6456,gyro
10719,6456,proximity
10720,6456,compass
10721,6456,barometer
10722,6408,accelerometer
10723,6408,gyro
10724,6408,proximity
10725,6408,compass
10726,7691,accelerometer
10727,7691,gyro
10728,7691,compass
10729,7719,Yes
10730,6146,accelerometer
10731,6146,proximity
10732,6146,compass
10733,6162,accelerometer
10734,6162,proximity
10735,6162,compass
10736,6145,accelerometer
10737,6145,gyro
10738,6145,compass
10739,6161,accelerometer
10740,6161,gyro
10741,6161,compass
10742,6144,accelerometer
10743,6144,gyro
10744,6144,proximity
10745,6144,compass
10746,6144,barometer
10747,5967,accelerometer
10748,5967,proximity
10749,5967,compass
10750,5966,accelerometer
10751,5966,proximity
10752,5966,compass
10753,5968,accelerometer
10754,5968,gyro
10755,5968,proximity
10756,5968,compass
10757,5965,accelerometer
10758,5965,gyro
10759,5965,proximity
10760,5965,compass
10761,5950,accelerometer
10762,5950,gyro
10763,5950,proximity
10764,5950,compass
10765,5753,accelerometer
10766,5753,gyro
10767,5753,proximity
10768,5753,compass
10769,5596,accelerometer
10770,5596,gyro
10771,5596,proximity
10772,5596,compass
10773,5540,accelerometer
10774,5540,gyro
10775,5540,proximity
10776,5540,compass
10777,5541,accelerometer
10778,5541,proximity
10779,5541,compass
10780,5497,accelerometer
10781,5497,proximity
10782,5497,compass
10783,5421,accelerometer
10784,5421,gyro
10785,5421,proximity
10786,5421,compass
10787,5363,accelerometer
10788,5363,proximity
10789,5363,compass
10790,5364,accelerometer
10791,5364,gyro
10792,5364,proximity
10793,5364,compass
10794,5326,accelerometer
10795,5326,gyro
10796,5326,compass
10797,5255,accelerometer
10798,5255,gyro
10799,5255,compass
10800,5204,accelerometer
10801,5204,gyro
10802,5204,proximity
10803,5204,compass
10804,5203,accelerometer
10805,5203,gyro
10806,5203,proximity
10807,5203,compass
10808,5203,barometer
10809,5148,accelerometer
10810,5148,proximity
10811,5149,accelerometer
10812,5149,proximity
10813,5015,accelerometer
10814,5015,gyro
10815,5015,proximity
10816,5015,compass
10817,4993,accelerometer
10818,4993,gyro
10819,4993,compass
10820,4913,accelerometer
10821,4913,gyro
10822,4913,compass
10823,4958,accelerometer
10824,4958,gyro
10825,4958,proximity
10826,4958,compass
10827,4930,accelerometer
10828,4930,proximity
10829,4930,compass
10830,4959,accelerometer
10831,4959,gyro
10832,4959,proximity
10833,4959,compass
10834,4899,accelerometer
10835,4899,gyro
10836,4899,proximity
10837,4899,compass
10838,4894,accelerometer
10839,4894,gyro
10840,4894,proximity
10841,4894,compass
10842,4832,accelerometer
10843,4832,proximity
10844,4718,accelerometer
10845,4718,proximity
10846,4831,accelerometer
10847,4831,proximity
10848,4831,compass
10849,4782,accelerometer
10850,4782,proximity
10851,4782,compass
10852,4781,accelerometer
10853,4781,gyro
10854,4781,proximity
10855,4781,compass
10856,4775,accelerometer
10857,4775,gyro
10858,4775,proximity
10859,4775,compass
10860,4774,accelerometer
10861,4774,gyro
10862,4774,proximity
10863,4774,compass
10864,4773,accelerometer
10865,4773,gyro
10866,4773,proximity
10867,4773,compass
10868,4772,accelerometer
10869,4772,gyro
10870,4772,proximity
10871,4772,compass
10872,4647,accelerometer
10873,4647,proximity
10874,4647,compass
10875,4408,accelerometer
10876,4408,proximity
10877,4408,compass
10878,4437,accelerometer
10879,4437,proximity
10880,4437,compass
10881,4436,accelerometer
10882,4436,gyro
10883,4436,proximity
10884,4436,compass
10885,4369,accelerometer
10886,4369,gyro
10887,4369,proximity
10888,4369,compass
10889,4798,accelerometer
10890,4798,gyro
10891,4798,proximity
10892,4798,compass
10893,4412,accelerometer
10894,4412,gyro
10895,4412,proximity
10896,4412,compass
10897,4648,
10898,4139,
10899,4138,
10900,4137,
10901,4734,
10902,7022,
10903,6958,
10904,6957,
10905,6384,
10906,5336,
10907,12749,fingerprint
10908,12749,accelerometer
10909,12749,gyro
10910,12749,compass
10911,12750,fingerprint
10912,12750,accelerometer
10913,12750,gyro
10914,12750,proximity
10915,12750,compass
10916,12572,fingerprint
10917,12572,accelerometer
10918,12572,gyro
10919,12572,proximity
10920,12572,compass
10921,12581,fingerprint
10922,12581,accelerometer
10923,12581,gyro
10924,12581,compass
10925,12776,fingerprint
10926,12776,accelerometer
10927,12776,gyro
10928,12776,proximity
10929,12776,compass
10930,12717,fingerprint
10931,12717,accelerometer
10932,12717,gyro
10933,12717,compass
10934,12723,fingerprint
10935,12723,accelerometer
10936,12723,gyro
10937,12723,proximity
10938,12723,compass
10939,12779,fingerprint
10940,12779,accelerometer
10941,12779,gyro
10942,12779,compass
10943,12737,fingerprint
10944,12737,accelerometer
10945,12737,compass
10946,12735,fingerprint
10947,12735,accelerometer
10948,12735,compass
10949,12726,fingerprint
10950,12726,accelerometer
10951,12726,compass
10952,12714,fingerprint
10953,12714,accelerometer
10954,12714,proximity
10955,12714,gyro
10956,12714,compass
10957,12714,color spectrum
10958,12715,fingerprint
10959,12715,accelerometer
10960,12715,proximity
10961,12715,gyro
10962,12715,compass
10963,12715,color spectrum
10964,12716,fingerprint
10965,12716,accelerometer
10966,12716,proximity
10967,12716,gyro
10968,12716,compass
10969,12711,accelerometer
10970,12711,heart rate
10971,12711,compass
10972,12711,gyro
10973,12711,SpO2
10974,12697,fingerprint
10975,12697,accelerometer
10976,12697,gyro
10977,12697,proximity
10978,12697,compass
10979,12689,fingerprint
10980,12689,accelerometer
10981,12689,compass
10982,12684,fingerprint
10983,12684,accelerometer
10984,12684,compass
10985,12643,
10986,12626,
10987,12388,fingerprint
10988,12388,accelerometer
10989,12388,gyro
10990,12388,proximity
10991,12388,compass
10992,12388,color spectrum
10993,12389,fingerprint
10994,12389,accelerometer
10995,12389,gyro
10996,12389,proximity
10997,12389,compass
10998,12389,color spectrum
10999,12587,accelerometer
11000,12587,gyro
11001,12587,compass
11002,12587,barometer
11003,12587,heart rate
11004,12587,SpO2
11005,12582,fingerprint
11006,12582,accelerometer
11007,12582,gyro
11008,12582,proximity
11009,12582,compass
11010,12466,accelerometer
11011,12466,proximity
11012,12470,fingerprint
11013,12470,accelerometer
11014,12470,gyro
11015,12470,proximity
11016,12470,compass
11017,12470,color spectrum
11018,12468,
11019,12463,accelerometer
11020,12463,gyro
11021,12463,proximity
11022,12463,compass
11023,12452,fingerprint
11024,12452,accelerometer
11025,12452,compass
11026,12449,accelerometer
11027,12449,heart rate
11028,12449,SpO2
11029,12446,fingerprint
11030,12446,accelerometer
11031,12446,compass
11032,12392,fingerprint
11033,12392,accelerometer
11034,12392,compass
11035,12245,fingerprint
11036,12245,accelerometer
11037,12245,gyro
11038,12245,proximity
11039,12245,compass
11040,12328,fingerprint
11041,12328,accelerometer
11042,12328,compass
11043,12298,fingerprint
11044,12298,accelerometer
11045,12298,ultrasound proximity
11046,12298,gyro
11047,12298,compass
11048,12298,color spectrum
11049,12134,fingerprint
11050,12134,accelerometer
11051,12134,gyro
11052,12134,proximity
11053,12134,compass
11054,12134,color spectrum
11055,12257,fingerprint
11056,12257,accelerometer
11057,12257,gyro
11058,12257,proximity
11059,12257,compass
11060,12258,fingerprint
11061,12258,accelerometer
11062,12258,gyro
11063,12258,proximity
11064,12258,compass
11065,12236,fingerprint
11066,12236,accelerometer
11067,12236,proximity
11068,12236,gyro
11069,12236,compass
11070,12236,color spectrum
11071,12236,barometer
11072,12238,accelerometer
11073,12238,gyro
11074,12238,proximity
11075,12237,accelerometer
11076,12237,gyro
11077,12237,proximity
11078,12215,fingerprint
11079,12215,accelerometer
11080,12218,fingerprint
11081,12218,accelerometer
11082,12218,gyro
11083,12218,proximity
11084,12218,compass
11085,12209,fingerprint
11086,12209,accelerometer
11087,12209,gyro
11088,12209,compass
11089,12181,fingerprint
11090,12181,accelerometer
11091,12181,gyro
11092,12181,proximity
11093,12181,compass
11094,12197,fingerprint
11095,12197,accelerometer
11096,12124,accelerometer
11097,12188,fingerprint
11098,12188,accelerometer
11099,12188,gyro
11100,12188,proximity
11101,12188,compass
11102,11962,
11103,12013,
11104,12072,fingerprint
11105,12072,accelerometer
11106,12072,gyro
11107,12072,proximity
11108,12072,compass
11109,12126,fingerprint
11110,12126,accelerometer
11111,12094,fingerprint
11112,12094,accelerometer
11113,12094,gyro
11114,12094,proximity
11115,12094,compass
11116,12092,fingerprint
11117,12092,accelerometer
11118,12092,gyro
11119,12092,proximity
11120,12092,compass
11121,12063,fingerprint
11122,12063,accelerometer
11123,12063,gyro
11124,12063,proximity
11125,12063,compass
11126,12053,fingerprint
11127,12053,accelerometer
11128,12045,fingerprint
11129,12045,accelerometer
11130,12045,gyro
11131,12045,proximity
11132,12045,compass
11133,12046,
11134,12047,fingerprint
11135,12047,accelerometer
11136,12047,gyro
11137,12047,proximity
11138,12047,compass
11139,12047,color spectrum
11140,11975,
11141,12048,accelerometer
11142,12048,heart rate
11143,12048,compass
11144,12048,gyro
11145,12048,SpO2
11146,12023,accelerometer
11147,12023,gyro
11148,12023,compass
11149,12023,barometer
11150,12023,heart rate
11151,12023,SpO2
11152,12023,thermometer
11153,12023,body composition
11154,12051,fingerprint
11155,12051,accelerometer
11156,11953,fingerprint
11157,11953,accelerometer
11158,11953,gyro
11159,11953,proximity
11160,11953,compass
11161,11954,fingerprint
11162,11954,accelerometer
11163,11954,proximity
11164,11954,gyro
11165,11954,compass
11166,11955,fingerprint
11167,11955,accelerometer
11168,11955,gyro
11169,11955,proximity
11170,11955,compass
11171,11956,fingerprint
11172,11956,accelerometer
11173,11956,gyro
11174,11956,proximity
11175,11956,compass
11176,11887,fingerprint
11177,11887,accelerometer
11178,11887,gyro
11179,11887,proximity
11180,11887,compass
11181,11887,color spectrum
11182,11888,fingerprint
11183,11888,accelerometer
11184,11888,gyro
11185,11888,proximity
11186,11888,compass
11187,11888,color spectrum
11188,11911,accelerometer
11189,11904,fingerprint
11190,11904,accelerometer
11191,11904,proximity
11192,11904,compass
11193,11909,fingerprint
11194,11909,accelerometer
11195,11906,fingerprint
11196,11906,accelerometer
11197,11906,gyro
11198,11906,proximity
11199,11906,compass
11200,11906,color spectrum
11201,11855,fingerprint
11202,11855,accelerometer
11203,11855,proximity
11204,11855,compass
11205,11834,fingerprint
11206,11834,accelerometer
11207,11834,proximity
11208,11834,compass
11209,11848,accelerometer
11210,11832,fingerprint
11211,11832,accelerometer
11212,11832,gyro
11213,11832,compass
11214,11850,fingerprint
11215,11850,accelerometer
11216,11850,proximity
11217,11850,compass
11218,11869,fingerprint
11219,11869,accelerometer
11220,11869,gyro
11221,11869,proximity
11222,11869,compass
11223,11869,barometer
11224,11819,fingerprint
11225,11819,accelerometer
11226,11819,gyro
11227,11819,compass
11228,11762,fingerprint
11229,11762,accelerometer
11230,11762,proximity
11231,11762,compass
11232,11760,accelerometer
11233,11760,gyro
11234,11760,compass
11235,11760,barometer
11236,11760,heart rate
11237,11760,SpO2
11238,11760,thermometer
11239,11580,fingerprint
11240,11580,accelerometer
11241,11580,gyro
11242,11580,proximity
11243,11580,compass
11244,11580,color spectrum
11245,11758,
11246,11759,accelerometer
11247,11759,gyro
11248,11759,proximity
11249,11759,compass
11250,11759,color spectrum
11251,11653,fingerprint
11252,11653,accelerometer
11253,11653,proximity
11254,11653,gyro
11255,11653,compass
11256,11653,color spectrum
11257,11472,fingerprint
11258,11472,accelerometer
11259,11472,gyro
11260,11472,compass
11261,11614,fingerprint
11262,11614,accelerometer
11263,11614,gyro
11264,11614,compass
11265,11614,color spectrum
11266,11614,barometer
11267,11651,
11268,11645,
11269,11652,fingerprint
11270,11652,accelerometer
11271,11652,gyro
11272,11652,proximity
11273,11652,compass
11274,11652,color spectrum
11275,11627,fingerprint
11276,11627,accelerometer
11277,11627,gyro
11278,11627,proximity
11279,11627,compass
11280,11626,fingerprint
11281,11626,accelerometer
11282,11626,proximity
11283,11626,gyro
11284,11626,compass
11285,11626,color spectrum
11286,11468,fingerprint
11287,11468,accelerometer
11288,11468,proximity
11289,11549,fingerprint
11290,11549,accelerometer
11291,11549,gyro
11292,11549,compass
11293,11549,color spectrum
11294,11550,fingerprint
11295,11550,accelerometer
11296,11550,proximity
11297,11550,gyro
11298,11550,compass
11299,11550,color spectrum
11300,11551,fingerprint
11301,11551,accelerometer
11302,11551,gyro
11303,11551,proximity
11304,11551,compass
11305,11519,fingerprint
11306,11519,accelerometer
11307,11519,proximity
11308,11519,compass
11309,11427,fingerprint
11310,11427,accelerometer
11311,11427,proximity
11312,11427,gyro
11313,11427,compass
11314,11479,fingerprint
11315,11479,accelerometer
11316,11479,gyro
11317,11479,compass
11318,11479,color spectrum
11319,11495,accelerometer
11320,11495,heart rate
11321,11495,compass
11322,11495,SpO2
11323,11487,fingerprint
11324,11487,accelerometer
11325,11487,gyro
11326,11487,proximity
11327,11487,compass
11328,11487,color spectrum
11329,11486,fingerprint
11330,11486,accelerometer
11331,11486,proximity
11332,11453,fingerprint
11333,11453,accelerometer
11334,11453,gyro
11335,11453,proximity
11336,11453,compass
11337,11453,barometer
11338,11454,fingerprint
11339,11454,accelerometer
11340,11454,gyro
11341,11454,proximity
11342,11454,compass
11343,11454,barometer
11344,11455,fingerprint
11345,11455,accelerometer
11346,11455,gyro
11347,11455,proximity
11348,11455,compass
11349,11455,barometer
11350,11449,fingerprint
11351,11449,accelerometer
11352,11449,proximity
11353,11419,fingerprint
11354,11419,accelerometer
11355,11419,gyro
11356,11419,compass
11357,11425,fingerprint
11358,11425,accelerometer
11359,11425,proximity
11360,11425,compass
11361,11180,fingerprint
11362,11180,accelerometer
11363,11180,gyro
11364,11180,proximity
11365,11180,compass
11366,11372,fingerprint
11367,11372,accelerometer
11368,11372,gyro
11369,11372,proximity
11370,11372,compass
11371,11372,color spectrum
11372,11430,fingerprint
11373,11430,accelerometer
11374,11430,gyro
11375,11430,proximity
11376,11430,compass
11377,11430,color spectrum
11378,11431,fingerprint
11379,11431,accelerometer
11380,11431,gyro
11381,11431,proximity
11382,11431,compass
11383,11431,color spectrum
11384,11287,fingerprint
11385,11287,accelerometer
11386,11287,gyro
11387,11287,compass
11388,11287,barometer
11389,11287,color spectrum
11390,11285,fingerprint
11391,11285,accelerometer
11392,11285,gyro
11393,11285,compass
11394,11285,color spectrum
11395,11292,fingerprint
11396,11292,accelerometer
11397,11292,proximity
11398,11292,gyro
11399,11292,compass
11400,11422,accelerometer
11401,11422,gyro
11402,11422,compass
11403,11422,barometer
11404,11422,heart rate
11405,11422,SpO2
11406,11424,fingerprint
11407,11424,accelerometer
11408,11424,proximity
11409,11418,fingerprint
11410,11418,accelerometer
11411,11418,proximity
11412,11412,fingerprint
11413,11412,accelerometer
11414,11412,gyro
11415,11412,proximity
11416,11412,compass
11417,11395,fingerprint
11418,11395,accelerometer
11419,11395,gyro
11420,11395,proximity
11421,11395,compass
11422,11396,fingerprint
11423,11396,accelerometer
11424,11396,proximity
11425,11396,compass
11426,11371,fingerprint
11427,11371,accelerometer
11428,11371,gyro
11429,11371,proximity
11430,11371,compass
11431,11388,fingerprint
11432,11388,accelerometer
11433,11388,gyro
11434,11388,compass
11435,11362,fingerprint
11436,11362,accelerometer
11437,11362,gyro
11438,11362,compass
11439,11362,color spectrum
11440,11357,fingerprint
11441,11357,accelerometer
11442,11357,proximity
11443,11357,compass
11444,11333,fingerprint
11445,11333,accelerometer
11446,11333,gyro
11447,11333,compass
11448,11334,fingerprint
11449,11334,accelerometer
11450,11334,gyro
11451,11334,compass
11452,11335,fingerprint
11453,11335,accelerometer
11454,11335,gyro
11455,11335,compass
11456,11336,fingerprint
11457,11336,accelerometer
11458,11336,gyro
11459,11336,compass
11460,11186,fingerprint
11461,11186,accelerometer
11462,11186,gyro
11463,11186,proximity
11464,11186,compass
11465,11185,fingerprint
11466,11185,accelerometer
11467,11185,gyro
11468,11185,proximity
11469,11185,compass
11470,11293,accelerometer
11471,11293,gyro
11472,11293,compass
11473,11293,barometer
11474,11293,heart rate
11475,11293,SpO2
11476,11217,fingerprint
11477,11217,accelerometer
11478,11217,gyro
11479,11217,compass
11480,11241,fingerprint
11481,11241,accelerometer
11482,11241,proximity
11483,11241,compass
11484,11193,fingerprint
11485,11193,accelerometer
11486,11193,gyro
11487,11193,compass
11488,11159,fingerprint
11489,11159,accelerometer
11490,11159,gyro
11491,11159,compass
11492,11181,fingerprint
11493,11181,accelerometer
11494,11181,gyro
11495,11181,compass
11496,11187,accelerometer
11497,11187,heart rate
11498,11187,gyro
11499,11187,compass
11500,11187,SpO2
11501,11182,accelerometer
11502,11182,heart rate
11503,11182,compass
11504,11182,SpO2
11505,11152,fingerprint
11506,11152,accelerometer
11507,11152,gyro
11508,11152,proximity
11509,11152,compass
11510,11152,barometer
11511,11153,fingerprint
11512,11153,accelerometer
11513,11153,gyro
11514,11153,proximity
11515,11153,compass
11516,11153,barometer
11517,11137,fingerprint
11518,11137,accelerometer
11519,11137,gyro
11520,11137,proximity
11521,11137,compass
11522,11119,fingerprint
11523,11119,accelerometer
11524,11119,gyro
11525,11119,proximity
11526,11119,compass
11527,11119,color spectrum
11528,11126,accelerometer
11529,11126,gyro
11530,11126,compass
11531,11126,barometer
11532,11126,heart rate
11533,11126,SpO2
11534,11129,accelerometer
11535,11129,proximity
11536,11129,compass
11537,11128,accelerometer
11538,11128,proximity
11539,11134,fingerprint
11540,11134,accelerometer
11541,11134,proximity
11542,11127,fingerprint
11543,11127,accelerometer
11544,11127,proximity
11545,11100,fingerprint
11546,11100,accelerometer
11547,11100,gyro
11548,11100,compass
11549,11100,barometer
11550,11099,fingerprint
11551,11099,accelerometer
11552,11099,gyro
11553,11099,proximity
11554,11099,compass
11555,11101,fingerprint
11556,11101,accelerometer
11557,11101,gyro
11558,11101,compass
11559,11079,fingerprint
11560,11079,accelerometer
11561,11079,proximity
11562,11079,compass
11563,11060,fingerprint
11564,11060,accelerometer
11565,11060,proximity
11566,11060,compass
11567,11043,accelerometer
11568,11043,gyro
11569,11043,proximity
11570,11043,compass
11571,11042,accelerometer
11572,11042,gyro
11573,11042,proximity
11574,11042,compass
11575,11040,fingerprint
11576,11040,accelerometer
11577,11040,gyro
11578,11040,proximity
11579,11040,compass
11580,11040,color spectrum
11581,10949,fingerprint
11582,10949,accelerometer
11583,10949,gyro
11584,10949,compass
11585,10949,color spectrum
11586,10886,fingerprint
11587,10886,accelerometer
11588,10886,gyro
11589,10886,proximity
11590,10886,compass
11591,11008,fingerprint
11592,11008,accelerometer
11593,11008,gyro
11594,11008,proximity
11595,11008,compass
11596,10977,accelerometer
11597,10977,heart rate
11598,10977,SpO2
11599,10977,gyro
11600,10977,barometer
11601,10977,compass
11602,10930,fingerprint
11603,10930,accelerometer
11604,10930,gyro
11605,10930,compass
11606,10930,color spectrum
11607,10919,fingerprint
11608,10919,accelerometer
11609,10919,gyro
11610,10919,proximity
11611,10919,compass
11612,10857,fingerprint
11613,10857,accelerometer
11614,10857,gyro
11615,10857,proximity
11616,10857,compass
11617,10880,fingerprint
11618,10880,accelerometer
11619,10880,gyro
11620,10880,compass
11621,10880,barometer
11622,10880,color spectrum
11623,10776,fingerprint
11624,10776,accelerometer
11625,10776,gyro
11626,10776,proximity
11627,10776,compass
11628,10776,color spectrum
11629,10776,barometer
11630,10775,fingerprint
11631,10775,accelerometer
11632,10775,gyro
11633,10775,proximity
11634,10775,compass
11635,10867,fingerprint
11636,10867,accelerometer
11637,10867,proximity
11638,10867,compass
11639,10817,
11640,10737,fingerprint
11641,10737,accelerometer
11642,10737,gyro
11643,10737,compass
11644,10737,color spectrum
11645,10816,fingerprint
11646,10816,accelerometer
11647,10816,gyro
11648,10816,proximity
11649,10816,color spectrum
11650,10816,compass
11651,10777,fingerprint
11652,10777,accelerometer
11653,10777,gyro
11654,10777,proximity
11655,10777,compass
11656,10777,color spectrum
11657,10777,barometer
11658,10815,fingerprint
11659,10815,accelerometer
11660,10815,gyro
11661,10815,compass
11662,10665,fingerprint
11663,10665,accelerometer
11664,10665,gyro
11665,10665,compass
11666,10805,fingerprint
11667,10805,accelerometer
11668,10805,gyro
11669,10805,proximity
11670,10805,compass
11671,10805,barometer
11672,10714,fingerprint
11673,10714,accelerometer
11674,10714,gyro
11675,10714,proximity
11676,10714,compass
11677,10714,barometer
11678,10802,fingerprint
11679,10802,accelerometer
11680,10802,gyro
11681,10802,proximity
11682,10802,compass
11683,10758,fingerprint
11684,10758,accelerometer
11685,10758,gyro
11686,10758,compass
11687,10758,color spectrum
11688,10780,fingerprint
11689,10780,accelerometer
11690,10780,gyro
11691,10780,proximity
11692,10780,compass
11693,10780,barometer
11694,10662,fingerprint
11695,10662,accelerometer
11696,10662,gyro
11697,10662,compass
11698,10768,fingerprint
11699,10768,accelerometer
11700,10768,gyro
11701,10768,proximity
11702,10768,compass
11703,10769,fingerprint
11704,10769,accelerometer
11705,10769,gyro
11706,10769,compass
11707,10247,fingerprint
11708,10247,accelerometer
11709,10247,gyro
11710,10247,compass
11711,10770,fingerprint
11712,10770,accelerometer
11713,10770,gyro
11714,10770,proximity
11715,10770,compass
11716,10771,fingerprint
11717,10771,accelerometer
11718,10771,gyro
11719,10771,proximity
11720,10771,compass
11721,10752,fingerprint
11722,10752,accelerometer
11723,10752,gyro
11724,10752,proximity
11725,10752,compass
11726,10752,color spectrum
11727,10752,barometer
11728,10727,fingerprint
11729,10727,accelerometer
11730,10727,gyro
11731,10727,proximity
11732,10727,compass
11733,10727,color spectrum
11734,10727,barometer
11735,10728,fingerprint
11736,10728,accelerometer
11737,10728,gyro
11738,10728,proximity
11739,10728,compass
11740,10728,color spectrum
11741,10661,fingerprint
11742,10661,accelerometer
11743,10661,gyro
11744,10661,proximity
11745,10661,compass
11746,10670,fingerprint
11747,10670,accelerometer
11748,10670,proximity
11749,10670,compass
11750,10615,fingerprint
11751,10615,accelerometer
11752,10615,gyro
11753,10615,proximity
11754,10615,compass
11755,10656,
11756,10616,fingerprint
11757,10616,accelerometer
11758,10616,proximity
11759,10616,compass
11760,10633,accelerometer
11761,10633,gyro
11762,10633,heart rate
11763,10633,barometer
11764,10582,fingerprint
11765,10582,accelerometer
11766,10582,gyro
11767,10582,compass
11768,10581,fingerprint
11769,10581,accelerometer
11770,10581,gyro
11771,10581,proximity
11772,10581,compass
11773,10609,fingerprint
11774,10609,accelerometer
11775,10609,proximity
11776,10609,compass
11777,10610,accelerometer
11778,10610,heart rate
11779,10610,compass
11780,10599,fingerprint
11781,10599,accelerometer
11782,10599,proximity
11783,10599,compass
11784,10517,fingerprint
11785,10517,accelerometer
11786,10517,gyro
11787,10517,proximity
11788,10517,compass
11789,10541,accelerometer
11790,10541,gyro
11791,10541,heart rate
11792,10541,barometer
11793,10482,accelerometer
11794,10482,proximity
11795,10437,fingerprint
11796,10437,accelerometer
11797,10437,gyro
11798,10437,proximity
11799,10437,compass
11800,10437,barometer
11801,10473,fingerprint
11802,10473,accelerometer
11803,10473,gyro
11804,10473,proximity
11805,10473,compass
11806,10473,barometer
11807,10480,fingerprint
11808,10480,accelerometer
11809,10480,gyro
11810,10480,compass
11811,10481,accelerometer
11812,10481,gyro
11813,10481,heart rate
11814,10481,barometer
11815,10481,compass
11816,10481,SpO2
11817,10305,accelerometer
11818,10305,gyro
11819,10305,heart rate
11820,10305,barometer
11821,10305,compass
11822,10591,accelerometer
11823,10591,proximity
11824,10399,accelerometer
11825,10399,proximity
11826,10399,compass
11827,10434,fingerprint
11828,10434,accelerometer
11829,10434,proximity
11830,10434,compass
11831,10461,fingerprint
11832,10461,accelerometer
11833,10461,gyro
11834,10461,proximity
11835,10461,compass
11836,10415,fingerprint
11837,10415,accelerometer
11838,10415,gyro
11839,10415,proximity
11840,10415,compass
11841,10398,fingerprint
11842,10398,accelerometer
11843,10398,proximity
11844,10361,fingerprint
11845,10361,accelerometer
11846,10361,gyro
11847,10361,proximity
11848,10361,compass
11849,10361,color spectrum
11850,10361,barometer
11851,10349,fingerprint
11852,10349,accelerometer
11853,10349,gyro
11854,10349,proximity
11855,10349,compass
11856,10353,fingerprint
11857,10353,accelerometer
11858,10353,proximity
11859,10353,compass
11860,10350,fingerprint
11861,10350,accelerometer
11862,10350,gyro
11863,10350,proximity
11864,10350,compass
11865,10318,fingerprint
11866,10318,accelerometer
11867,10318,gyro
11868,10318,proximity
11869,10318,compass
11870,10279,accelerometer
11871,10279,proximity
11872,10277,fingerprint
11873,10277,accelerometer
11874,10277,proximity
11875,10278,fingerprint
11876,10278,accelerometer
11877,10278,proximity
11878,10233,fingerprint
11879,10233,accelerometer
11880,10233,proximity
11881,10233,compass
11882,10267,fingerprint
11883,10267,accelerometer
11884,10267,gyro
11885,10267,proximity
11886,10267,compass
11887,10266,fingerprint
11888,10266,accelerometer
11889,10266,gyro
11890,10266,proximity
11891,10266,compass
