,Device ID,Name,Version
3522,7534,Android,5.1.1
3523,7535,Android,5.1.1
3524,7465,Android,5.0
3525,7464,Android,5.0.1
3526,7466,Android,5.0
3527,7463,Android,5.0
3528,7296,Android,5.0
3529,7257,Android,5.0
3530,6878,Android,5.0.1
3531,7228,Android,5.0
3532,7227,Android,5.0
3533,7100,Android,5.0
3534,7068,Android,5.0.1
3535,7238,Android,5.0
3536,7069,Android,5.0
3537,7059,Android,4.4.4
3538,7060,Android,4.4.4
3539,7031,Android,4.4.4
3540,6882,Android,4.4.4
3541,6663,Android,4.4.2
3542,6634,Android,4.4.2
3543,6633,Android,4.4.2
3544,6632,Android,4.4.4
3545,6796,Android,4.4.4
3546,6539,Android,4.4.4
3547,6582,Android,4.4.2
3548,6538,Android,4.4.4
3549,6489,Android,4.4.2
3550,6488,Android,4.4.2
3551,6456,Android,4.4.2
3552,6408,Android,4.4.2
3553,7691,Android,
3554,7719,Android,
3555,6146,Android,4.3
3556,6162,Android,4.3
3557,6145,Android,4.4.2
3558,6161,Android,4.4.2
3559,6144,Android,4.4.2
3560,5967,Android,4.3
3561,5966,Android,4.3
3562,5968,Android,4.3
3563,5965,Android,4.3
3564,5950,Android,4.3
3565,5753,Android,4.3
3566,5596,Android,4.2
3567,5540,Android,4.2
3568,5541,Android,4.2.2
3569,5497,Android,4.1
3570,5421,Android,4.1.2
3571,5363,Android,4.1
3572,5364,Android,4.1
3573,5326,Android,4.1.2
3574,5255,Android,4.1.2
3575,5204,Android,4.1.2
3576,5203,Android,4.1.2
3577,5148,Android,4.0.4
3578,5149,Android,4.1
3579,5015,Android,4.0.4
3580,4993,Android,4.0.3
3581,4913,Android,4.0.3
3582,4958,Android,4.0.4
3583,4930,Android,4.0.4
3584,4959,Android,4.0.4
3585,4899,Android,4.0.4
3586,4894,Android,4.0.4
3587,4832,Android,4.0.3
3588,4718,Android,4.0.4
3589,4831,Android,4.0
3590,4782,Android,2.3
3591,4781,Android,4.0
3592,4775,Android,4.0
3593,4774,Android,4.0
3594,4773,Android,2.3
3595,4772,Android,2.3
3596,4647,Android,4.0.4
3597,4408,Android,2.3
3598,4437,Android,2.3
3599,4436,Android,2.3
3600,4369,Android,2.3
3601,4798,Android,2.3
3602,4412,Android,2.3
3603,4648,,
3604,4139,,
3605,4138,,
3606,4137,,
3607,4734,,
3608,7022,,
3609,6958,,
3610,6957,,
3611,6384,,
3612,5336,,
3613,12749,Android,13
3614,12750,Android,13
3615,12572,Android,13
3616,12581,Android,13
3617,12776,Android,13
3618,12717,Android,14
3619,12723,Android,13
3620,12779,Android,13
3621,12737,Android,13
3622,12735,Android,13
3623,12726,Android,13
3624,12714,Android,14
3625,12715,Android,14
3626,12716,Android,14
3627,12711,HyperOS,
3628,12697,Android,13
3629,12689,Android,13
3630,12684,Android,13
3631,12643,,
3632,12626,,
3633,12388,Android,13
3634,12389,Android,13
3635,12587,Android,3.5
3636,12582,Android,13
3637,12466,Android,13
3638,12470,Android,13
3639,12468,,
3640,12463,Android,13
3641,12452,Android,13
3642,12449,Proprietary,
3643,12446,Android,13
3644,12392,Android,13
3645,12245,Android,13
3646,12328,Android,13
3647,12298,Android,13
3648,12134,Android,13
3649,12257,Android,13
3650,12258,Android,13
3651,12236,Android,13
3652,12238,Android,13
3653,12237,Android,13
3654,12215,Android,13
3655,12218,Android,13
3656,12209,Android,11
3657,12181,Android,13
3658,12197,Android,"12,13"
3659,12124,Android,"12,13"
3660,12188,Android,13
3661,11962,,
3662,12013,,
3663,12072,Android,12
3664,12126,Android,12
3665,12094,Android,12
3666,12092,Android,12
3667,12063,Android,12
3668,12053,Android,12
3669,12045,Android,13
3670,12046,,
3671,12047,Android,12
3672,11975,,
3673,12048,Proprietary,
3674,12023,Proprietary,
3675,12051,Android,12
3676,11953,Android,12
3677,11954,Android,12
3678,11955,Android,12
3679,11956,Android,12
3680,11887,Android,12
3681,11888,Android,12
3682,11911,Android,12
3683,11904,Android,12
3684,11909,Android,12
3685,11906,Android,12
3686,11855,Android,12
3687,11834,Android,12
3688,11848,Android,12
3689,11832,Android,12
3690,11850,Android,12
3691,11869,Android,12
3692,11819,Android,11
3693,11762,Android,12
3694,11760,MIUI Watch,
3695,11580,Android,12
3696,11758,,
3697,11759,Android,12
3698,11653,Android,12
3699,11472,Android,12
3700,11614,Android,12
3701,11651,,
3702,11645,,
3703,11652,Android,12
3704,11627,Android,12
3705,11626,Android,12
3706,11468,Android,11
3707,11549,Android,12
3708,11550,Android,12
3709,11551,Android,11
3710,11519,Android,11
3711,11427,Android,12
3712,11479,Android,12
3713,11495,Proprietary,
3714,11487,Android,12
3715,11486,Android,11
3716,11453,Android,12
3717,11454,Android,12
3718,11455,Android,12
3719,11449,Android,11
3720,11419,Android,11
3721,11425,Android,12
3722,11180,Android,11
3723,11372,Android,12
3724,11430,Android,12
3725,11431,Android,12
3726,11287,Android,12
3727,11285,Android,12
3728,11292,Android,11
3729,11422,Proprietary,
3730,11424,Android,11
3731,11418,Android,11
3732,11412,Android,11
3733,11395,Android,11
3734,11396,Android,11
3735,11371,Android,11
3736,11388,Android,11
3737,11362,Android,12
3738,11357,Android,11
3739,11333,Android,11
3740,11334,Android,11
3741,11335,Android,11
3742,11336,Android,11
3743,11186,Android,11
3744,11185,Android,11
3745,11293,Proprietary,
3746,11217,Android,11
3747,11241,Android,11
3748,11193,Android,11
3749,11159,Android,11
3750,11181,Android,11
3751,11187,Proprietary,
3752,11182,Proprietary,
3753,11152,Android,11
3754,11153,Android,11
3755,11137,Android,10
3756,11119,Android,11
3757,11126,Proprietary,
3758,11129,Android,10
3759,11128,Android,10
3760,11134,Android,10
3761,11127,Android,10
3762,11100,Android,11
3763,11099,Android,11
3764,11101,Android,11
3765,11079,Android,11
3766,11060,Android,11
3767,11043,Android,11
3768,11042,Android,11
3769,11040,Android,11
3770,10949,Android,11
3771,10886,Android,11
3772,11008,Android,11
3773,10977,Proprietary,
3774,10930,Android,11
3775,10919,Android,11
3776,10857,Android,11
3777,10880,Android,11
3778,10776,Android,11
3779,10775,Android,11
3780,10867,Android,10
3781,10817,,
3782,10737,Android,11
3783,10816,Android,11
3784,10777,Android,11
3785,10815,Android,11
3786,10665,Android,11
3787,10805,Android,11
3788,10714,Android,11
3789,10802,Android,11
3790,10758,Android,11
3791,10780,Android,11
3792,10662,Android,11
3793,10768,Android,11
3794,10769,Android,11
3795,10247,Android,11
3796,10770,Android,11
3797,10771,Android,11
3798,10752,Android,11
3799,10727,Android,11
3800,10728,Android,11
3801,10661,Android,10
3802,10670,Android,10
3803,10615,Android,10
3804,10656,,
3805,10616,Android,10
3806,10633,Proprietary,
3807,10582,Android,10
3808,10581,Android,10
3809,10609,Android,10
3810,10610,Proprietary,
3811,10599,Android,10
3812,10517,Android,10
3813,10541,Proprietary,
3814,10482,Android,10
3815,10437,Android,10
3816,10473,Android,10
3817,10480,Android,10
3818,10481,Proprietary,
3819,10305,Proprietary,
3820,10591,Android,10
3821,10399,Android,10
3822,10434,Android,10
3823,10461,Android,10
3824,10415,Android,10
3825,10398,Android,10
3826,10361,Android,10
3827,10349,Android,10
3828,10353,Android,10
3829,10350,Android,10
3830,10318,Android,10
3831,10279,Android,10
3832,10277,Android,10
3833,10278,Android,10
3834,10233,Android,10
3835,10267,Android,10
3836,10266,Android,10
3837,10202,Android,10
3838,10200,Android,10
3839,10220,Android,10
3840,10235,Android,10
3841,10217,Android,10
3842,10192,Android,10
3843,10183,Android,10
3844,10207,Android,10
3845,10159,Android,10
3846,10150,Android,10
3847,10140,Android,10
3848,10147,Android,10
3849,10126,Android,10
3850,10120,Android,10
3851,10109,Android,10
3852,10110,Android,10
3853,10055,Android,10
3854,10082,Android,10
3855,10169,Android,9.0
3856,10078,Android,9.0
3857,10050,Android,10
3858,9991,Android,10
3859,9979,Android,10
3860,9946,Android,9.0
3861,9945,Android,9.0
3862,9936,Android,9.0
3863,9935,Android,9.0
3864,10014,Proprietary,
3865,9941,Proprietary,
3866,9800,Android,9.0
3867,9897,Android,9.0
3868,9893,Android,10
3869,9892,Android,10
3870,9891,Android,10
3871,9884,Android,10
3872,9862,Android,9.0
3873,9812,Android,9.0
3874,9779,Android,9.0
3875,9769,Android,9.0
3876,9716,Android,9.0
3877,9759,Android,9.0
3878,9749,Android,9.0
3879,9814,Android,9.0
3880,9791,Android,9.0
3881,9738,Android,9.0
3882,9720,Android,9.0
3883,9708,Android,9.0
3884,9707,Android,9.0
3885,9674,Android,9.0
3886,9639,Android,9.0
3887,9498,Android,9.0
3888,9521,Android,9.0
3889,9602,Android,9.0
3890,9584,Android,9.0
3891,9583,Android,9.0
3892,9507,Android,9.0
3893,9534,Android,8.1
3894,9513,Android,9.0
3895,9499,Android,9.0
3896,9382,Android,8.0
3897,9378,Android,9.0
3898,9333,Android,8.1
3899,9336,Android,8.1
3900,9329,Android,8.1
3901,9293,Android,8.1
3902,9140,Android,8.1
3903,9247,Android,8.1
3904,8963,Android,8.1
3905,9295,Android,8.1
3906,9249,Android,8.1
3907,9237,Android,8.1
3908,9217,Android,8.1
3909,9218,Android,8.1
3910,9065,Android,8.1
3911,9219,Android,8.1
3912,9185,Android,8.1
3913,9067,Android,8.0
3914,9120,Android,8.0
3915,8893,Android,7.1.2
3916,9164,Android,8.0
3917,8959,Android,7.1.2
3918,8768,Android,7.1.2
3919,8898,Android,7.1.2
3920,8753,Android,7.1.2
3921,8818,Android,7.0
3922,8707,Android,7.1
3923,8529,Android,7.1
3924,8776,Android,7.1.2
3925,8582,Android,7.1.1
3926,8608,Android,6.0.1
3927,8507,Android,7.1.1
3928,8477,Android,7.0
3929,8439,Android,7.1
3930,8580,Android,6.0
3931,8531,Android,6.0
3932,8420,Android,6.0.1
3933,8419,Android,6.0.1
3934,8263,Android,6.0.1
3935,8400,Android,6.0
3936,8014,Android,6.0
3937,8350,Android,6.0
3938,7260,Android,6.0
3939,8291,Android,6.0
3940,8233,Android,6.0
3941,8212,Android,6.0.1
3942,8250,Android,6.0.1
3943,8150,Android,6.0.1
3944,8007,Android,5.1
3945,8057,Android,6.0
3946,6948,Android,6.0
3947,7962,Android,5.1
3948,7863,Android,5.1.1
3949,7862,Android,5.1
3950,7822,Android,4.4.4
3951,7770,Android,
3952,7769,Android,5.0.2
3953,7512,Android,5.1.1
3954,6992,Android,5.0
3955,7710,Android,4.4.4
3956,7480,Android,4.4.4
3957,7211,Android,5.0.2
3958,6952,Android,5.0.1
3959,6944,Android,4.4.4
3960,7159,Android,5.0
3961,6884,Android,4.4.4
3962,6866,Android,4.4.3
3963,6561,Android,4.2
3964,6518,Android,4.4.3
3965,6365,Android,4.4.4
3966,6217,Android,4.2
3967,5678,Android,4.3
3968,6373,Android,4.3
3969,5609,Android,4.2
3970,5646,Android,4.1
3971,5397,Android,4.1
3972,4928,Android,4.1
3973,4929,Android,4.0
3974,10916,Android,11
3975,12751,Android,14
3976,12708,Android,14
3977,12709,Android,14
3978,12712,Android,13
3979,12692,Android,13
3980,12613,Android,13
3981,12615,,
3982,12769,Android,13
3983,12612,Android,13
3984,12611,Android,13
3985,12435,Android,13
3986,12428,Android,13
3987,12402,Android,13
3988,12399,Android,13
3989,12398,Android,13
3990,12455,Android,12
3991,12341,Android,11
3992,12228,Android,12
3993,12229,Android,13
3994,12157,Android,13
3995,12152,,
3996,12104,,
3997,12096,Android,12
3998,12042,Android,13
3999,12015,Android,13
4000,12031,,
4001,12018,,
4002,12006,Android,12
4003,12005,Android,12
4004,11944,Android,12
4005,11917,Android,12
4006,11901,Android,12
4007,11698,Android,12
4008,11649,Android,12
4009,11664,Android,12
4010,11660,Android,11
4011,11958,Android,11
4012,11612,Android,11
4013,11927,Android,11
4014,11611,Android,11
4015,11516,Android,12
4016,11510,Android,12
4017,11379,Android,12
4018,11579,Android,12
4019,11364,Android,12
4020,11363,Android,12
4021,11702,Android,11
4022,11700,Android,11
4023,11243,Android,11
4024,11721,Android,11
4025,11240,Android,11
4026,11237,Android,11
4027,11238,Android,11
4028,11946,Android,11
4029,11239,Android,11
4030,11203,Android,11
4031,11083,Android,11
4032,11082,Android,11
4033,11020,Android,11
4034,11018,Android,11
4035,11009,Android,11
4036,10929,Android,11
4037,10914,Android,11
4038,10885,Android,11
4039,10837,Android,11
4040,10858,Android,11
4041,10798,Android,11
4042,10820,Android,11
4043,10821,Android,11
4044,10772,Android,11
4045,10773,Android,11
4046,10823,Proprietary,
4047,10774,Proprietary,
4048,11722,Proprietary,
4049,10706,Android,10
4050,10613,Android,10
4051,11727,Proprietary,
4052,10614,Android,10
4053,10611,Proprietary,
4054,10571,Android,10
4055,10567,Android,10
4056,11728,Android,10
4057,11197,Android,9.0
4058,10617,Android,10
4059,10370,Android,10
4060,10601,Android,10
4061,11729,Android,10
4062,11723,Android,10
4063,10341,Proprietary,
4064,10339,Android,10
4065,11726,Android,10
4066,10282,Android,10
4067,10281,Android,10
4068,11725,Android,10
4069,11724,Android,10
4070,10193,Android,10
4071,10284,Android,10
4072,10139,Android,10
4073,10071,Android,10
4074,9998,Android,10
4075,11705,Linux,3.18.71
4076,10070,Android,7.1.1
4077,9955,Android,9.0
4078,9954,Android,9.0
4079,11731,Android,9.0
4080,9921,Android,9.0
4081,9839,Android,9.0
4082,9780,Android,9.0
4083,9712,Android,9.0
4084,9713,Android,9.0
4085,9714,Android,9.0
4086,9692,Android,9.0
4087,11730,Android,8.1
4088,9612,Proprietary,
4089,9610,Android,9.0
4090,9695,Android,9.0
4091,9611,Android,9.0
4092,9715,Android,9.0
4093,9433,Android,9.0
4094,9347,Android,8.1
4095,9171,Android,8.1
4096,9069,Android,8.1
4097,9174,Android,8.1
4098,9701,Android,8.1
4099,9697,Android,9.0
4100,9161,Android,8.1
4101,9133,Android,7.1
4102,9110,Android,7.1
4103,9088,Android,8.1
4104,8971,Android,8.1
4105,9083,Android,8.1
4106,9038,Android,7.1
4107,8970,Android,7.1
4108,9033,Android,6.0.1
4109,8913,Android,7.1.1
4110,8902,Android,7.1.2
4111,8901,Android,7.1.1
4112,8896,Android,7.1
4113,8838,Android,7.1
4114,8290,Android,7.1.1
4115,8895,Android,7.1.1
4116,8894,Android,7.1.1
4117,8793,Android,6.0
4118,8779,Android,7.1.1
4119,8752,Android,6.0
4120,8567,Android,2.1
4121,8748,Android,6
4122,8746,Android,6
4123,8747,Android,6
4124,8726,Android,7.1
4125,8677,Android,7.1.1
4126,8658,Android,7
4127,8660,Android,7.1.1
4128,8615,Android,6.1
4129,8609,Android,7.0
4130,8607,Android,6.0
4131,8600,Android,7.0
4132,8601,Android,7.0
4133,8562,Android,6.0
4134,8530,Android,7.0
4135,8504,Android,6.0.1
4136,8501,Android,7.0
4137,8401,Android,6
4138,8638,Android,6.0.1
4139,8398,Android,6.0.1
4140,8387,Android,6
4141,8232,Android,6.1
4142,8300,Android,6.0
4143,8096,Android,6.0
4144,8182,Android,6
4145,8092,Android,5.1.1
4146,8067,Android,6.0.1
4147,8091,Android,6.1
4148,8548,Android,5.1
4149,8110,Android,6.0
4150,8044,Android,5.1.1
4151,8063,Android,5.1
4152,7963,Android,5.1.1
4153,8294,Android,6.0
4154,8293,Android,6.0
4155,8295,Android,5.1
4156,7943,Android,6.0
4157,9152,Android,6.0
4158,8143,Android,5.1
4159,7944,Android,6.0
4160,7938,Android,5.1
4161,7868,Android,5.2
4162,7852,Android,5.1.1
4163,7853,Android,5.1
4164,7761,Android,5.1
4165,7762,Android,5.1
4166,7763,Android,5.1
4167,7692,Tencent,
4168,7686,Android,5.1.1
4169,7670,Android,5.1
4170,7646,Android,5.1.1
4171,7572,Android,5.1
4172,7542,Android,5.0
4173,7485,Android,5.2
4174,7441,Android,5.0.2
4175,7430,Android,5.1
4176,7799,Android,5.1
4177,7428,Android,5.0.2
4178,7422,Android,5.1.1
4179,8114,Android,5.1
4180,7481,Android,5.1
4181,7656,Android,5.1
4182,7356,Android,4.4
4183,7790,Android,4.4.2
4184,7355,Android,5.1
4185,8244,Android,5.0
4186,7294,Android,4.4.4
4187,7207,Android,5.2
4188,7168,Android,5.2
4189,7116,Android,5.0.2
4190,7149,Android,5.0.2
4191,7106,Firefox,2.2
4192,7078,Android,4.4
4193,7891,Android,4.4.2
4194,7105,Android,"4.4,5.0"
4195,7057,Android,4.4.2
4196,7058,Android,4.4.2
4197,7056,Android,4.4
4198,6954,Android,5.1
4199,7157,Android,4.4.2
4200,6915,Android,4.4.4
4201,6914,Android,4.4
4202,6904,Android,4.4
4203,6898,Android,4.4.2
4204,6847,Android,4.2
4205,7155,Android,4.3
4206,7156,Android,4.4.2
4207,6718,Android,4.4.2
4208,6697,Android,4.4.2
4209,6645,Android,4.4.2
4210,6644,Android,4.4.2
4211,6641,Android,4.4.2
4212,6607,Android,4.3
4213,6490,Android,4.4.2
4214,6491,Android,4.4.2
4215,6492,Android,4.4.2
4216,6367,Android,4.2
4217,6579,Android,4.4.2
4218,6381,Android,4.2.1
4219,6679,Android,4.3
4220,6324,Android,4.4.2
4221,6236,Android,4.3
4222,6154,Android,4.4.2
4223,6155,Firefox,1.3
4224,6156,Firefox,1.3
4225,5962,Android,4.3
4226,5963,Android,
4227,5948,Android,4.3
4228,5852,Android,4.2.2
4229,5853,Android,4.2.2
4230,5834,Android,4.1
4231,5826,Android,4.2
4232,5825,Android,4.2
4233,5824,Android,4.2
4234,5755,Android,4.1
4235,5682,Android,4.1
4236,5620,Android,4.1.2
4237,5659,Android,4.1
4238,5552,,
4239,5511,Android,4.1.2
4240,5499,Android,4.0
4241,5455,,
4242,5376,Android,4.1.2
4243,5425,,
4244,5402,Android,4.2.2
4245,5330,Android,4.1.2
4246,5320,Firefox,1.0
4247,5277,Android,4.1
4248,5470,Android,4.0
4249,5269,Android,4.1
4250,5240,Android,4.1
4251,5173,Android,4.0
4252,5136,Android,4.0
4253,5135,Android,4.0
4254,5134,Android,2.3
4255,5133,Android,2.3
4256,5647,Android,4.1.1
4257,4893,Android,4.0.4
4258,5006,Android,2.3
4259,5007,Android,4.0.4
4260,5004,Android,4.0
4261,4983,Android,4.0
4262,4962,Android,4.0
4263,4880,Android,2.3
4264,4873,Android,4.0
4265,4597,Android,4.0
4266,4776,Android,2.3
4267,4650,Android,2.3
4268,4595,,
4269,4593,,
4270,4590,,
4271,4591,,
4272,4592,Android,3.2
4273,4581,,
4274,4582,Android,4.0
4275,4583,,
4276,4585,Microsoft Windows Phone,7.5
4277,4586,Android,2.3
4278,4598,Android,2.3.6
4279,4599,Android,4.0
4280,4600,Android,4.0
4281,4601,,
4282,4602,Android,2.3
4283,4603,,
4284,4607,Android,2.3
4285,4608,Android,2.3.6
4286,4557,,
4287,4556,,
4288,4506,Android,3.2
4289,4467,Android,2.3
4290,4466,Android,2.1
4291,4388,Android,2.2
4292,4345,,
4293,4310,,
4294,4304,Microsoft Windows Phone,7.5
4295,4313,Android,2.3
4296,4311,Android,2.3.4
4297,4244,Android,2.3
4298,3902,,
4299,3903,Android,2.1
4300,4760,Android,
4301,3784,Android,2.3
4302,4042,Android,2.2
4303,3785,,
4304,4290,Android,2.2
4305,3791,,
4306,3790,,
4307,4073,,
4308,3391,Android,2.1
4309,3737,,
4310,3603,,
4311,3602,,
4312,3601,,
4313,4078,,
4314,4341,,
4315,4342,,
4316,3604,,
4317,3600,,
4318,3491,,
4319,3727,,
4320,3485,Microsoft Windows Mobile,
4321,3423,Android,2.1
4322,3489,,
4323,3244,Microsoft Windows Mobile,6.5
4324,3197,,
