,Device ID,Network,is 2g,is 3g,is 4g,is 5g
3659,12124,4G,1.0,1.0,1.0,0.0
3660,12188,4G,1.0,1.0,1.0,0.0
3661,11962,,,,,
3662,12013,,,,,
3663,12072,5G,1.0,1.0,1.0,1.0
3664,12126,4G,1.0,1.0,1.0,0.0
3665,12094,5G,1.0,1.0,1.0,1.0
3666,12092,5G,1.0,1.0,1.0,1.0
3667,12063,5G,1.0,1.0,1.0,1.0
3668,12053,4G,1.0,1.0,1.0,0.0
3669,12045,5G,1.0,1.0,1.0,1.0
3670,12046,,,,,
3671,12047,5G,1.0,1.0,1.0,1.0
3672,11975,,,,,
3673,12048,No,0.0,0.0,0.0,0.0
3674,12023,No,0.0,0.0,0.0,0.0
3675,12051,4G,1.0,1.0,1.0,0.0
3676,11953,5G,1.0,1.0,1.0,1.0
3677,11954,5G,1.0,1.0,1.0,1.0
3678,11955,5G,1.0,1.0,1.0,1.0
3679,11956,5G,1.0,1.0,1.0,1.0
3680,11887,5G,1.0,1.0,1.0,1.0
3681,11888,5G,1.0,1.0,1.0,1.0
3682,11911,No,0.0,0.0,0.0,0.0
3683,11904,5G,1.0,1.0,1.0,1.0
3684,11909,4G,1.0,1.0,1.0,0.0
3685,11906,5G,1.0,1.0,1.0,1.0
3686,11855,4G,1.0,1.0,1.0,0.0
3687,11834,5G,1.0,1.0,1.0,1.0
3688,11848,4G,1.0,1.0,1.0,0.0
3689,11832,4G,1.0,1.0,1.0,0.0
3690,11850,4G,1.0,1.0,1.0,0.0
3691,11869,4G,1.0,1.0,1.0,0.0
3692,11819,4G,1.0,1.0,1.0,0.0
3693,11762,5G,1.0,1.0,1.0,1.0
3694,11760,No,0.0,0.0,0.0,0.0
3695,11580,5G,1.0,1.0,1.0,1.0
3696,11758,,,,,
3697,11759,No,0.0,0.0,0.0,0.0
3698,11653,5G,1.0,1.0,1.0,1.0
3699,11472,5G,1.0,1.0,1.0,1.0
3700,11614,5G,1.0,1.0,1.0,1.0
3701,11651,,,,,
3702,11645,,,,,
3703,11652,5G,1.0,1.0,1.0,1.0
3704,11627,5G,1.0,1.0,1.0,1.0
3705,11626,5G,1.0,1.0,1.0,1.0
3706,11468,4G,1.0,1.0,1.0,0.0
3707,11549,5G,1.0,1.0,1.0,1.0
3708,11550,5G,1.0,1.0,1.0,1.0
3709,11551,5G,1.0,1.0,1.0,1.0
3710,11519,4G,1.0,1.0,1.0,0.0
3711,11427,5G,1.0,1.0,1.0,1.0
3712,11479,5G,1.0,1.0,1.0,1.0
3713,11495,No,0.0,0.0,0.0,0.0
3714,11487,5G,1.0,1.0,1.0,1.0
3715,11486,4G,1.0,1.0,1.0,0.0
3716,11453,5G,1.0,1.0,1.0,1.0
3717,11454,5G,1.0,1.0,1.0,1.0
3718,11455,5G,1.0,1.0,1.0,1.0
3719,11449,4G,1.0,1.0,1.0,0.0
3720,11419,5G,1.0,1.0,1.0,1.0
3721,11425,5G,1.0,1.0,1.0,1.0
3722,11180,5G,1.0,1.0,1.0,1.0
3723,11372,5G,1.0,1.0,1.0,1.0
3724,11430,5G,1.0,1.0,1.0,1.0
3725,11431,5G,1.0,1.0,1.0,1.0
3726,11287,5G,1.0,1.0,1.0,1.0
3727,11285,5G,1.0,1.0,1.0,1.0
3728,11292,5G,1.0,1.0,1.0,1.0
3729,11422,No,0.0,0.0,0.0,0.0
3730,11424,4G,1.0,1.0,1.0,0.0
3731,11418,4G,1.0,1.0,1.0,0.0
3732,11412,5G,1.0,1.0,1.0,1.0
3733,11395,5G,1.0,1.0,1.0,1.0
3734,11396,5G,1.0,1.0,1.0,1.0
3735,11371,5G,1.0,1.0,1.0,1.0
3736,11388,4G,1.0,1.0,1.0,0.0
3737,11362,5G,1.0,1.0,1.0,1.0
3738,11357,4G,1.0,1.0,1.0,0.0
3739,11333,5G,1.0,1.0,1.0,1.0
3740,11334,4G,1.0,1.0,1.0,0.0
3741,11335,4G,1.0,1.0,1.0,0.0
3742,11336,4G,1.0,1.0,1.0,0.0
3743,11186,5G,1.0,1.0,1.0,1.0
3744,11185,5G,1.0,1.0,1.0,1.0
3745,11293,No,0.0,0.0,0.0,0.0
3746,11217,5G,1.0,1.0,1.0,1.0
3747,11241,4G,1.0,1.0,1.0,0.0
3748,11193,5G,1.0,1.0,1.0,1.0
3749,11159,5G,1.0,1.0,1.0,1.0
3750,11181,5G,1.0,1.0,1.0,1.0
3751,11187,No,0.0,0.0,0.0,0.0
3752,11182,No,0.0,0.0,0.0,0.0
3753,11152,5G,1.0,1.0,1.0,1.0
3754,11153,5G,1.0,1.0,1.0,1.0
3755,11137,4G,1.0,1.0,1.0,0.0
3756,11119,5G,1.0,1.0,1.0,1.0
3757,11126,No,0.0,0.0,0.0,0.0
3758,11129,4G,1.0,1.0,1.0,0.0
3759,11128,4G,1.0,1.0,1.0,0.0
3760,11134,4G,1.0,1.0,1.0,0.0
3761,11127,4G,1.0,1.0,1.0,0.0
3762,11100,5G,1.0,1.0,1.0,1.0
3763,11099,5G,1.0,1.0,1.0,1.0
3764,11101,5G,1.0,1.0,1.0,1.0
3765,11079,4G,1.0,1.0,1.0,0.0
3766,11060,4G,1.0,1.0,1.0,0.0
3767,11043,5G,1.0,1.0,1.0,1.0
3768,11042,No,0.0,0.0,0.0,0.0
3769,11040,5G,1.0,1.0,1.0,1.0
3770,10949,5G,1.0,1.0,1.0,1.0
3771,10886,5G,1.0,1.0,1.0,1.0
3772,11008,5G,1.0,1.0,1.0,1.0
3773,10977,No,0.0,0.0,0.0,0.0
3774,10930,5G,1.0,1.0,1.0,1.0
3775,10919,4G,1.0,1.0,1.0,0.0
3776,10857,5G,1.0,1.0,1.0,1.0
3777,10880,5G,1.0,1.0,1.0,1.0
3778,10776,5G,1.0,1.0,1.0,1.0
3779,10775,5G,1.0,1.0,1.0,1.0
3780,10867,4G,1.0,1.0,1.0,0.0
3781,10817,,,,,
3782,10737,5G,1.0,1.0,1.0,1.0
3783,10816,5G,1.0,1.0,1.0,1.0
3784,10777,5G,1.0,1.0,1.0,1.0
3785,10815,5G,1.0,1.0,1.0,1.0
3786,10665,4G,1.0,1.0,1.0,0.0
3787,10805,5G,1.0,1.0,1.0,1.0
3788,10714,5G,1.0,1.0,1.0,1.0
3789,10802,4G,1.0,1.0,1.0,0.0
3790,10758,5G,1.0,1.0,1.0,1.0
3791,10780,5G,1.0,1.0,1.0,1.0
3792,10662,4G,1.0,1.0,1.0,0.0
3793,10768,5G,1.0,1.0,1.0,1.0
3794,10769,4G,1.0,1.0,1.0,0.0
3795,10247,4G,1.0,1.0,1.0,0.0
3796,10770,4G,1.0,1.0,1.0,0.0
3797,10771,4G,1.0,1.0,1.0,0.0
3798,10752,5G,1.0,1.0,1.0,1.0
3799,10727,5G,1.0,1.0,1.0,1.0
3800,10728,5G,1.0,1.0,1.0,1.0
3801,10661,5G,1.0,1.0,1.0,1.0
3802,10670,4G,1.0,1.0,1.0,0.0
3803,10615,5G,1.0,1.0,1.0,1.0
3804,10656,,,,,
3805,10616,4G,1.0,1.0,1.0,0.0
3806,10633,No,0.0,0.0,0.0,0.0
3807,10582,5G,1.0,1.0,1.0,1.0
3808,10581,5G,1.0,1.0,1.0,1.0
3809,10609,4G,1.0,1.0,1.0,0.0
3810,10610,No,0.0,0.0,0.0,0.0
3811,10599,4G,1.0,1.0,1.0,0.0
3812,10517,5G,1.0,1.0,1.0,1.0
3813,10541,No,0.0,0.0,0.0,0.0
3814,10482,4G,1.0,1.0,1.0,0.0
3815,10437,5G,1.0,1.0,1.0,1.0
3816,10473,5G,1.0,1.0,1.0,1.0
3817,10480,5G,1.0,1.0,1.0,1.0
3818,10481,No,0.0,0.0,0.0,0.0
3819,10305,No,0.0,0.0,0.0,0.0
3820,10591,4G,1.0,1.0,1.0,0.0
3821,10399,4G,1.0,1.0,1.0,0.0
3822,10434,4G,1.0,1.0,1.0,0.0
3823,10461,4G,1.0,1.0,1.0,0.0
3824,10415,4G,1.0,1.0,1.0,0.0
3825,10398,4G,1.0,1.0,1.0,0.0
3826,10361,5G,1.0,1.0,1.0,1.0
3827,10349,5G,1.0,1.0,1.0,1.0
3828,10353,4G,1.0,1.0,1.0,0.0
3829,10350,5G,1.0,1.0,1.0,1.0
3830,10318,4G,1.0,1.0,1.0,0.0
3831,10279,4G,1.0,1.0,1.0,0.0
3832,10277,4G,1.0,1.0,1.0,0.0
3833,10278,4G,1.0,1.0,1.0,0.0
3834,10233,4G,1.0,1.0,1.0,0.0
3835,10267,5G,1.0,1.0,1.0,1.0
3836,10266,5G,1.0,1.0,1.0,1.0
3837,10202,4G,1.0,1.0,1.0,0.0
3838,10200,5G,1.0,1.0,1.0,1.0
3839,10220,5G,1.0,1.0,1.0,1.0
3840,10235,5G,1.0,1.0,1.0,1.0
3841,10217,4G,1.0,1.0,1.0,0.0
3842,10192,4G,1.0,1.0,1.0,0.0
3843,10183,4G,1.0,1.0,1.0,0.0
3844,10207,5G,1.0,1.0,1.0,1.0
3845,10159,5G,1.0,1.0,1.0,1.0
3846,10150,5G,1.0,1.0,1.0,1.0
3847,10140,5G,1.0,1.0,1.0,1.0
3848,10147,4G,1.0,1.0,1.0,0.0
3849,10126,4G,1.0,1.0,1.0,0.0
3850,10120,4G,1.0,1.0,1.0,0.0
3851,10109,5G,1.0,1.0,1.0,1.0
3852,10110,5G,1.0,1.0,1.0,1.0
3853,10055,5G,1.0,1.0,1.0,1.0
3854,10082,5G,1.0,1.0,1.0,1.0
3855,10169,4G,1.0,1.0,1.0,0.0
3856,10078,4G,1.0,1.0,1.0,0.0
3857,10050,4G,1.0,1.0,1.0,0.0
3858,9991,4G,1.0,1.0,1.0,0.0
3859,9979,5G,1.0,1.0,1.0,1.0
3860,9946,4G,1.0,1.0,1.0,0.0
3861,9945,4G,1.0,1.0,1.0,0.0
3862,9936,4G,1.0,1.0,1.0,0.0
3863,9935,4G,1.0,1.0,1.0,0.0
3864,10014,No,0.0,0.0,0.0,0.0
3865,9941,4G,1.0,1.0,1.0,0.0
3866,9800,4G,1.0,1.0,1.0,0.0
3867,9897,4G,1.0,1.0,1.0,0.0
3868,9893,5G,1.0,1.0,1.0,1.0
3869,9892,5G,1.0,1.0,1.0,1.0
3870,9891,4G,1.0,1.0,1.0,0.0
3871,9884,4G,1.0,1.0,1.0,0.0
3872,9862,4G,1.0,1.0,1.0,0.0
3873,9812,4G,1.0,1.0,1.0,0.0
3874,9779,4G,1.0,1.0,1.0,0.0
3875,9769,4G,1.0,1.0,1.0,0.0
3876,9716,4G,1.0,1.0,1.0,0.0
3877,9759,4G,1.0,1.0,1.0,0.0
3878,9749,4G,1.0,1.0,1.0,0.0
3879,9814,4G,1.0,1.0,1.0,0.0
3880,9791,4G,1.0,1.0,1.0,0.0
3881,9738,4G,1.0,1.0,1.0,0.0
3882,9720,4G,1.0,1.0,1.0,0.0
3883,9708,4G,1.0,1.0,1.0,0.0
3884,9707,4G,1.0,1.0,1.0,0.0
3885,9674,4G,1.0,1.0,1.0,0.0
3886,9639,4G,1.0,1.0,1.0,0.0
3887,9498,4G,1.0,1.0,1.0,0.0
3888,9521,4G,1.0,1.0,1.0,0.0
3889,9602,5G,1.0,1.0,1.0,1.0
3890,9584,4G,1.0,1.0,1.0,0.0
3891,9583,4G,1.0,1.0,1.0,0.0
3892,9507,4G,1.0,1.0,1.0,0.0
3893,9534,4G,1.0,1.0,1.0,0.0
3894,9513,4G,1.0,1.0,1.0,0.0
3895,9499,4G,1.0,1.0,1.0,0.0
3896,9382,4G,1.0,1.0,1.0,0.0
3897,9378,4G,1.0,1.0,1.0,0.0
3898,9333,4G,1.0,1.0,1.0,0.0
3899,9336,4G,1.0,1.0,1.0,0.0
3900,9329,4G,1.0,1.0,1.0,0.0
3901,9293,4G,1.0,1.0,1.0,0.0
3902,9140,4G,1.0,1.0,1.0,0.0
3903,9247,4G,1.0,1.0,1.0,0.0
3904,8963,4G,1.0,1.0,1.0,0.0
3905,9295,4G,0.0,0.0,1.0,0.0
3906,9249,4G,0.0,0.0,1.0,0.0
3907,9237,4G,1.0,1.0,1.0,0.0
3908,9217,4G,1.0,1.0,1.0,0.0
3909,9218,4G,1.0,1.0,1.0,0.0
3910,9065,4G,1.0,1.0,1.0,0.0
3911,9219,4G,1.0,1.0,1.0,0.0
3912,9185,4G,1.0,1.0,1.0,0.0
3913,9067,4G,1.0,1.0,1.0,0.0
3914,9120,4G,1.0,1.0,1.0,0.0
3915,8893,4G,1.0,1.0,1.0,0.0
3916,9164,4G,1.0,1.0,1.0,0.0
3917,8959,4G,1.0,1.0,1.0,0.0
3918,8768,4G,1.0,1.0,1.0,0.0
3919,8898,4G,1.0,1.0,1.0,0.0
3920,8753,4G,1.0,1.0,1.0,0.0
3921,8818,4G,1.0,1.0,1.0,0.0
3922,8707,4G,1.0,1.0,1.0,0.0
3923,8529,4G,1.0,1.0,1.0,0.0
3924,8776,4G,1.0,1.0,1.0,0.0
3925,8582,4G,1.0,1.0,1.0,0.0
3926,8608,4G,1.0,1.0,1.0,0.0
3927,8507,4G,1.0,1.0,1.0,0.0
3928,8477,No,0.0,0.0,0.0,0.0
3929,8439,4G,1.0,0.0,1.0,0.0
3930,8580,4G,1.0,1.0,1.0,0.0
3931,8531,4G,1.0,1.0,1.0,0.0
3932,8420,4G,1.0,1.0,1.0,0.0
3933,8419,4G,1.0,1.0,1.0,0.0
3934,8263,4G,1.0,1.0,1.0,0.0
3935,8400,4G,1.0,1.0,1.0,0.0
3936,8014,4G,1.0,1.0,1.0,0.0
3937,8350,4G,1.0,1.0,1.0,0.0
3938,7260,4G,1.0,1.0,1.0,0.0
3939,8291,4G,1.0,1.0,1.0,0.0
3940,8233,4G,1.0,1.0,1.0,0.0
3941,8212,4G,1.0,1.0,1.0,0.0
3942,8250,4G,1.0,1.0,1.0,0.0
3943,8150,4G,1.0,1.0,1.0,0.0
3944,8007,4G,1.0,1.0,1.0,0.0
3945,8057,4G,1.0,1.0,1.0,0.0
3946,6948,4G,1.0,1.0,1.0,0.0
3947,7962,4G,1.0,1.0,1.0,0.0
3948,7863,4G,1.0,1.0,1.0,0.0
3949,7862,4G,1.0,1.0,1.0,0.0
3950,7822,4G,1.0,1.0,1.0,0.0
3951,7770,No,0.0,0.0,0.0,0.0
3952,7769,4G,1.0,1.0,1.0,0.0
3953,7512,4G,1.0,1.0,1.0,0.0
3954,6992,4G,1.0,1.0,1.0,0.0
3955,7710,4G,1.0,1.0,1.0,0.0
3956,7480,4G,1.0,1.0,1.0,0.0
3957,7211,4G,1.0,1.0,1.0,0.0
3958,6952,4G,1.0,1.0,1.0,0.0
3959,6944,4G,1.0,1.0,1.0,0.0
3960,7159,4G,1.0,1.0,1.0,0.0
3961,6884,4G,1.0,1.0,1.0,0.0
3962,6866,4G,1.0,1.0,1.0,0.0
3963,6561,4G,1.0,1.0,1.0,0.0
3964,6518,4G,1.0,1.0,1.0,0.0
3965,6365,No,0.0,0.0,0.0,0.0
3966,6217,3G,1.0,1.0,0.0,0.0
3967,5678,3G,1.0,1.0,0.0,0.0
3968,6373,3G,1.0,1.0,0.0,0.0
3969,5609,3G,1.0,1.0,0.0,0.0
3970,5646,3G,1.0,1.0,0.0,0.0
3971,5397,3G,1.0,1.0,0.0,0.0
3972,4928,3G,1.0,1.0,0.0,0.0
3973,4929,3G,1.0,1.0,0.0,0.0
3974,10916,4G,1.0,1.0,1.0,0.0
3975,12751,5G,1.0,1.0,1.0,1.0
3976,12708,5G,1.0,1.0,1.0,1.0
3977,12709,5G,1.0,1.0,1.0,1.0
3978,12712,4G,1.0,1.0,1.0,0.0
3979,12692,4G,1.0,1.0,1.0,0.0
3980,12613,5G,1.0,1.0,1.0,1.0
3981,12615,,,,,
3982,12769,4G,1.0,1.0,1.0,0.0
3983,12612,4G,1.0,1.0,1.0,0.0
3984,12611,5G,1.0,1.0,1.0,1.0
3985,12435,5G,1.0,1.0,1.0,1.0
3986,12428,5G,1.0,1.0,1.0,1.0
3987,12402,5G,1.0,1.0,1.0,1.0
3988,12399,5G,1.0,1.0,1.0,1.0
3989,12398,5G,1.0,1.0,1.0,1.0
3990,12455,4G,1.0,1.0,1.0,0.0
3991,12341,5G,1.0,1.0,1.0,1.0
3992,12228,5G,1.0,1.0,1.0,1.0
3993,12229,5G,1.0,1.0,1.0,1.0
3994,12157,5G,1.0,1.0,1.0,1.0
3995,12152,,,,,
3996,12104,,,,,
3997,12096,4G,1.0,1.0,1.0,0.0
3998,12042,5G,1.0,1.0,1.0,1.0
3999,12015,5G,1.0,1.0,1.0,1.0
4000,12031,,,,,
4001,12018,,,,,
4002,12006,5G,1.0,1.0,1.0,1.0
4003,12005,5G,1.0,1.0,1.0,1.0
4004,11944,4G,1.0,1.0,1.0,0.0
4005,11917,4G,1.0,1.0,1.0,0.0
4006,11901,5G,1.0,1.0,1.0,1.0
4007,11698,5G,1.0,1.0,1.0,1.0
4008,11649,5G,1.0,1.0,1.0,1.0
4009,11664,5G,1.0,1.0,1.0,1.0
4010,11660,4G,1.0,1.0,1.0,0.0
4011,11958,5G,1.0,1.0,1.0,1.0
4012,11612,4G,1.0,1.0,1.0,0.0
4013,11927,4G,1.0,1.0,1.0,0.0
4014,11611,4G,1.0,1.0,1.0,0.0
4015,11516,5G,1.0,1.0,1.0,1.0
4016,11510,5G,1.0,1.0,1.0,1.0
4017,11379,5G,1.0,1.0,1.0,1.0
4018,11579,4G,1.0,1.0,1.0,0.0
4019,11364,5G,1.0,1.0,1.0,1.0
4020,11363,5G,1.0,1.0,1.0,1.0
4021,11702,4G,1.0,1.0,1.0,0.0
4022,11700,4G,1.0,1.0,1.0,0.0
4023,11243,5G,1.0,1.0,1.0,1.0
4024,11721,4G,1.0,1.0,1.0,0.0
4025,11240,4G,1.0,1.0,1.0,0.0
4026,11237,4G,1.0,1.0,1.0,0.0
4027,11238,4G,1.0,1.0,1.0,0.0
4028,11946,4G,1.0,1.0,1.0,0.0
4029,11239,4G,1.0,1.0,1.0,0.0
4030,11203,3G,1.0,1.0,0.0,0.0
4031,11083,5G,1.0,1.0,1.0,1.0
4032,11082,5G,1.0,1.0,1.0,1.0
4033,11020,5G,1.0,1.0,1.0,1.0
4034,11018,4G,1.0,1.0,1.0,0.0
4035,11009,4G,1.0,1.0,1.0,0.0
4036,10929,5G,1.0,1.0,1.0,1.0
4037,10914,5G,1.0,1.0,1.0,1.0
4038,10885,4G,1.0,1.0,1.0,0.0
4039,10837,5G,1.0,1.0,1.0,1.0
4040,10858,5G,1.0,1.0,1.0,1.0
4041,10798,5G,1.0,1.0,1.0,1.0
4042,10820,5G,1.0,1.0,1.0,1.0
4043,10821,5G,1.0,1.0,1.0,1.0
4044,10772,5G,1.0,1.0,1.0,1.0
4045,10773,5G,1.0,1.0,1.0,1.0
4046,10823,No,0.0,0.0,0.0,0.0
4047,10774,No,0.0,0.0,0.0,0.0
4048,11722,4G,1.0,1.0,1.0,0.0
4049,10706,5G,1.0,1.0,1.0,1.0
4050,10613,5G,1.0,1.0,1.0,1.0
4051,11727,4G,1.0,1.0,1.0,0.0
4052,10614,5G,1.0,1.0,1.0,1.0
4053,10611,No,0.0,0.0,0.0,0.0
4054,10571,4G,1.0,1.0,1.0,0.0
4055,10567,5G,1.0,1.0,1.0,1.0
4056,11728,4G,1.0,1.0,1.0,0.0
4057,11197,4G,1.0,1.0,1.0,0.0
4058,10617,5G,1.0,1.0,1.0,1.0
4059,10370,5G,1.0,1.0,1.0,1.0
4060,10601,4G,1.0,1.0,1.0,0.0
4061,11729,4G,1.0,1.0,1.0,0.0
4062,11723,4G,1.0,1.0,1.0,0.0
4063,10341,4G,1.0,1.0,1.0,0.0
4064,10339,5G,1.0,1.0,1.0,1.0
4065,11726,4G,1.0,1.0,1.0,0.0
4066,10282,5G,1.0,1.0,1.0,1.0
4067,10281,5G,1.0,1.0,1.0,1.0
4068,11725,4G,1.0,1.0,1.0,0.0
4069,11724,4G,1.0,1.0,1.0,0.0
4070,10193,5G,1.0,1.0,1.0,1.0
4071,10284,4G,1.0,1.0,1.0,0.0
4072,10139,5G,1.0,1.0,1.0,1.0
4073,10071,5G,1.0,1.0,1.0,1.0
4074,9998,5G,1.0,1.0,1.0,1.0
4075,11705,4G,1.0,1.0,1.0,0.0
4076,10070,4G,1.0,1.0,1.0,0.0
4077,9955,4G,1.0,1.0,1.0,0.0
4078,9954,4G,1.0,1.0,1.0,0.0
4079,11731,4G,1.0,1.0,1.0,0.0
4080,9921,4G,1.0,1.0,1.0,0.0
4081,9839,4G,1.0,1.0,1.0,0.0
4082,9780,4G,1.0,1.0,1.0,0.0
4083,9712,4G,1.0,1.0,1.0,0.0
4084,9713,4G,1.0,1.0,1.0,0.0
4085,9714,3G,1.0,1.0,0.0,0.0
4086,9692,4G,1.0,1.0,1.0,0.0
4087,11730,4G,1.0,1.0,1.0,0.0
4088,9612,4G,1.0,1.0,1.0,0.0
4089,9610,5G,1.0,1.0,1.0,1.0
4090,9695,4G,1.0,1.0,1.0,0.0
4091,9611,4G,1.0,1.0,1.0,0.0
4092,9715,4G,1.0,1.0,1.0,0.0
4093,9433,4G,1.0,1.0,1.0,0.0
4094,9347,4G,1.0,1.0,1.0,0.0
4095,9171,4G,1.0,1.0,1.0,0.0
4096,9069,4G,1.0,1.0,1.0,0.0
4097,9174,4G,1.0,1.0,1.0,0.0
4098,9701,4G,1.0,1.0,1.0,0.0
4099,9697,4G,1.0,1.0,1.0,0.0
4100,9161,4G,1.0,1.0,1.0,0.0
4101,9133,4G,1.0,1.0,1.0,0.0
4102,9110,4G,1.0,1.0,1.0,0.0
4103,9088,4G,1.0,1.0,1.0,0.0
4104,8971,4G,1.0,1.0,1.0,0.0
4105,9083,4G,1.0,1.0,1.0,0.0
4106,9038,4G,1.0,1.0,1.0,0.0
4107,8970,4G,1.0,1.0,1.0,0.0
4108,9033,4G,1.0,1.0,1.0,0.0
4109,8913,4G,1.0,1.0,1.0,0.0
4110,8902,4G,1.0,1.0,1.0,0.0
4111,8901,4G,1.0,1.0,1.0,0.0
4112,8896,4G,1.0,1.0,1.0,0.0
4113,8838,4G,1.0,1.0,1.0,0.0
4114,8290,4G,1.0,1.0,1.0,0.0
4115,8895,4G,1.0,1.0,1.0,0.0
4116,8894,4G,1.0,1.0,1.0,0.0
4117,8793,4G,1.0,1.0,1.0,0.0
4118,8779,4G,1.0,1.0,1.0,0.0
4119,8752,4G,1.0,1.0,1.0,0.0
4120,8567,3G,1.0,1.0,0.0,0.0
4121,8748,4G,1.0,1.0,1.0,0.0
4122,8746,4G,1.0,1.0,1.0,0.0
4123,8747,4G,1.0,1.0,1.0,0.0
4124,8726,4G,1.0,1.0,1.0,0.0
4125,8677,4G,1.0,1.0,1.0,0.0
4126,8658,4G,1.0,1.0,1.0,0.0
4127,8660,4G,1.0,1.0,1.0,0.0
4128,8615,4G,1.0,1.0,1.0,0.0
4129,8609,4G,1.0,1.0,1.0,0.0
4130,8607,4G,1.0,1.0,1.0,0.0
4131,8600,4G,1.0,1.0,1.0,0.0
4132,8601,4G,1.0,1.0,1.0,0.0
4133,8562,4G,1.0,1.0,1.0,0.0
4134,8530,4G,1.0,1.0,1.0,0.0
4135,8504,4G,1.0,1.0,1.0,0.0
4136,8501,4G,1.0,1.0,1.0,0.0
4137,8401,4G,1.0,1.0,1.0,0.0
4138,8638,4G,1.0,1.0,1.0,0.0
4139,8398,4G,1.0,1.0,1.0,0.0
4140,8387,4G,1.0,1.0,1.0,0.0
4141,8232,4G,1.0,1.0,1.0,0.0
4142,8300,4G,1.0,1.0,1.0,0.0
4143,8096,4G,1.0,1.0,1.0,0.0
4144,8182,4G,1.0,1.0,1.0,0.0
4145,8092,4G,1.0,1.0,1.0,0.0
4146,8067,4G,1.0,1.0,1.0,0.0
4147,8091,4G,1.0,1.0,1.0,0.0
4148,8548,4G,1.0,1.0,1.0,0.0
4149,8110,4G,1.0,1.0,1.0,0.0
4150,8044,4G,1.0,1.0,1.0,0.0
4151,8063,3G,1.0,1.0,0.0,0.0
4152,7963,4G,1.0,1.0,1.0,0.0
4153,8294,4G,1.0,1.0,1.0,0.0
4154,8293,4G,1.0,1.0,1.0,0.0
4155,8295,4G,1.0,1.0,1.0,0.0
4156,7943,4G,1.0,1.0,1.0,0.0
4157,9152,4G,1.0,1.0,1.0,0.0
4158,8143,4G,1.0,1.0,1.0,0.0
4159,7944,4G,1.0,1.0,1.0,0.0
4160,7938,4G,1.0,1.0,1.0,0.0
4161,7868,4G,1.0,1.0,1.0,0.0
4162,7852,4G,1.0,1.0,1.0,0.0
4163,7853,4G,1.0,1.0,1.0,0.0
4164,7761,4G,1.0,1.0,1.0,0.0
4165,7762,4G,1.0,1.0,1.0,0.0
4166,7763,4G,1.0,1.0,1.0,0.0
4167,7692,No,0.0,0.0,0.0,0.0
4168,7686,4G,1.0,1.0,1.0,0.0
4169,7670,4G,1.0,1.0,1.0,0.0
4170,7646,4G,1.0,1.0,1.0,0.0
4171,7572,4G,1.0,1.0,1.0,0.0
4172,7542,4G,1.0,1.0,1.0,0.0
4173,7485,4G,1.0,1.0,1.0,0.0
4174,7441,4G,1.0,1.0,1.0,0.0
4175,7430,4G,1.0,1.0,1.0,0.0
4176,7799,4G,1.0,1.0,1.0,0.0
4177,7428,4G,1.0,1.0,1.0,0.0
4178,7422,4G,1.0,1.0,1.0,0.0
4179,8114,4G,1.0,1.0,1.0,0.0
4180,7481,4G,1.0,1.0,1.0,0.0
4181,7656,4G,1.0,1.0,1.0,0.0
4182,7356,4G,1.0,1.0,1.0,0.0
4183,7790,4G,1.0,1.0,1.0,0.0
4184,7355,4G,1.0,1.0,1.0,0.0
4185,8244,3G,1.0,1.0,0.0,0.0
4186,7294,4G,1.0,1.0,1.0,0.0
4187,7207,4G,1.0,1.0,1.0,0.0
4188,7168,4G,1.0,1.0,1.0,0.0
4189,7116,4G,1.0,1.0,1.0,0.0
4190,7149,4G,1.0,1.0,1.0,0.0
4191,7106,4G,1.0,1.0,1.0,0.0
4192,7078,4G,1.0,1.0,1.0,0.0
4193,7891,3G,1.0,1.0,0.0,0.0
4194,7105,3G,1.0,1.0,0.0,0.0
4195,7057,3G,1.0,1.0,0.0,0.0
4196,7058,3G,1.0,1.0,0.0,0.0
4197,7056,4G,1.0,1.0,1.0,0.0
4198,6954,4G,1.0,1.0,1.0,0.0
4199,7157,4G,1.0,1.0,1.0,0.0
4200,6915,4G,1.0,1.0,1.0,0.0
4201,6914,4G,1.0,1.0,1.0,0.0
4202,6904,4G,1.0,1.0,1.0,0.0
4203,6898,4G,1.0,1.0,1.0,0.0
4204,6847,3G,1.0,1.0,0.0,0.0
4205,7155,4G,1.0,1.0,1.0,0.0
4206,7156,3G,1.0,1.0,0.0,0.0
4207,6718,3G,1.0,1.0,0.0,0.0
4208,6697,4G,1.0,1.0,1.0,0.0
4209,6645,4G,1.0,1.0,1.0,0.0
4210,6644,3G,1.0,1.0,0.0,0.0
4211,6641,3G,1.0,1.0,0.0,0.0
4212,6607,4G,1.0,1.0,1.0,0.0
4213,6490,4G,1.0,1.0,1.0,0.0
4214,6491,4G,1.0,1.0,1.0,0.0
4215,6492,4G,1.0,1.0,1.0,0.0
4216,6367,3G,1.0,1.0,0.0,0.0
4217,6579,3G,1.0,1.0,0.0,0.0
4218,6381,3G,1.0,1.0,0.0,0.0
4219,6679,3G,1.0,1.0,0.0,0.0
4220,6324,4G,1.0,1.0,1.0,0.0
4221,6236,4G,1.0,1.0,1.0,0.0
4222,6154,4G,1.0,1.0,1.0,0.0
4223,6155,3G,1.0,1.0,0.0,0.0
4224,6156,3G,1.0,1.0,0.0,0.0
4225,5962,4G,1.0,1.0,1.0,0.0
